2025-10-27 15:49:08,007 | INFO | MainProcess | === Start solve() ===
2025-10-27 15:49:11,874 | INFO | MainProcess | Time taken for H-impcol_b.mtx.rnd with k = 37: 1.6531519889831543 seconds
2025-10-27 15:49:11,874 | INFO | MainProcess | Maximum width for H-impcol_b.mtx.rnd is 5
2025-10-27 15:49:11,947 | INFO | Process-25 | Number of variables: 18532
2025-10-27 15:49:11,947 | INFO | Process-25 | Number of clauses: 104150
2025-10-27 15:49:12,000 | INFO | Process-25 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w15.cnf
2025-10-27 15:49:12,004 | INFO | Process-25 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/I_n85_k67/I_n85_k67_w15.cnf
2025-10-27 15:49:12,145 | INFO | Process-25 | [PAINLESS] status=SAT rc=10 time=0.14s
2025-10-27 15:49:12,145 | RESULT | Process-25 | [PAINLESS] result: status=SAT time=0.14s rc=10
2025-10-27 15:49:12,146 | RESULT | Process-25 | [PAINLESS] Shortcut: SAT at width=15
2025-10-27 15:49:12,146 | RESULT | Process-25 | Time taken: 0.26754164695739746 seconds
2025-10-27 15:49:12,152 | INFO | MainProcess | Found a solution 15
2025-10-27 15:49:12,152 | INFO | MainProcess | [Test k=67, w=15] Time: 0.28 seconds
2025-10-27 15:49:12,232 | INFO | Process-26 | Number of variables: 18532
2025-10-27 15:49:12,232 | INFO | Process-26 | Number of clauses: 104982
2025-10-27 15:49:12,295 | INFO | Process-26 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w16.cnf
2025-10-27 15:49:12,303 | INFO | Process-26 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/I_n85_k67/I_n85_k67_w16.cnf
2025-10-27 15:49:12,480 | INFO | Process-26 | [PAINLESS] status=SAT rc=10 time=0.18s
2025-10-27 15:49:12,480 | RESULT | Process-26 | [PAINLESS] result: status=SAT time=0.18s rc=10
2025-10-27 15:49:12,480 | RESULT | Process-26 | [PAINLESS] Shortcut: SAT at width=16
2025-10-27 15:49:12,480 | RESULT | Process-26 | Time taken: 0.3261532783508301 seconds
2025-10-27 15:49:12,488 | INFO | MainProcess | Found a solution 16
2025-10-27 15:49:12,489 | INFO | MainProcess | [Test k=67, w=16] Time: 0.34 seconds
2025-10-27 15:49:12,559 | INFO | Process-27 | Number of variables: 18532
2025-10-27 15:49:12,560 | INFO | Process-27 | Number of clauses: 105814
2025-10-27 15:49:12,627 | INFO | Process-27 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w17.cnf
2025-10-27 15:49:12,632 | INFO | Process-27 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/I_n85_k67/I_n85_k67_w17.cnf
2025-10-27 15:49:12,885 | INFO | Process-27 | [PAINLESS] status=SAT rc=10 time=0.25s
2025-10-27 15:49:12,885 | RESULT | Process-27 | [PAINLESS] result: status=SAT time=0.25s rc=10
2025-10-27 15:49:12,886 | RESULT | Process-27 | [PAINLESS] Shortcut: SAT at width=17
2025-10-27 15:49:12,886 | RESULT | Process-27 | Time taken: 0.39540863037109375 seconds
2025-10-27 15:49:12,892 | INFO | MainProcess | Found a solution 17
2025-10-27 15:49:12,892 | INFO | MainProcess | [Test k=67, w=17] Time: 0.4 seconds
2025-10-27 15:49:12,963 | INFO | Process-28 | Number of variables: 18532
2025-10-27 15:49:12,964 | INFO | Process-28 | Number of clauses: 106646
2025-10-27 15:49:13,016 | INFO | Process-28 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w18.cnf
2025-10-27 15:49:13,025 | INFO | Process-28 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/I_n85_k67/I_n85_k67_w18.cnf
2025-10-27 15:49:13,927 | INFO | Process-28 | [PAINLESS] status=SAT rc=10 time=0.90s
2025-10-27 15:49:13,927 | RESULT | Process-28 | [PAINLESS] result: status=SAT time=0.90s rc=10
2025-10-27 15:49:13,927 | RESULT | Process-28 | [PAINLESS] Shortcut: SAT at width=18
2025-10-27 15:49:13,927 | RESULT | Process-28 | Time taken: 1.033348560333252 seconds
2025-10-27 15:49:13,933 | INFO | MainProcess | Found a solution 18
2025-10-27 15:49:13,933 | INFO | MainProcess | [Test k=67, w=18] Time: 1.04 seconds
2025-10-27 15:49:14,003 | INFO | Process-29 | Number of variables: 18532
2025-10-27 15:49:14,003 | INFO | Process-29 | Number of clauses: 107478
2025-10-27 15:49:14,059 | INFO | Process-29 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w19.cnf
2025-10-27 15:49:14,063 | INFO | Process-29 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/I_n85_k67/I_n85_k67_w19.cnf
2025-10-27 15:49:30,593 | INFO | Process-29 | [PAINLESS] status=SAT rc=10 time=16.53s
2025-10-27 15:49:30,593 | RESULT | Process-29 | [PAINLESS] result: status=SAT time=16.53s rc=10
2025-10-27 15:49:30,593 | RESULT | Process-29 | [PAINLESS] Shortcut: SAT at width=19
2025-10-27 15:49:30,594 | RESULT | Process-29 | Time taken: 16.658327102661133 seconds
2025-10-27 15:49:30,600 | INFO | MainProcess | Found a solution 19
2025-10-27 15:49:30,601 | INFO | MainProcess | [Test k=67, w=19] Time: 16.67 seconds
2025-10-27 15:49:30,670 | INFO | Process-30 | Number of variables: 18532
2025-10-27 15:49:30,671 | INFO | Process-30 | Number of clauses: 108310
2025-10-27 15:49:30,748 | INFO | Process-30 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w20.cnf
2025-10-27 15:49:30,757 | INFO | Process-30 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/I_n85_k67/I_n85_k67_w20.cnf
2025-10-27 16:20:09,377 | INFO | MainProcess | No solution found 20
2025-10-27 16:20:09,377 | INFO | MainProcess | [Test k=67, w=20] Time: 1838.78 seconds
2025-10-27 16:20:09,378 | INFO | MainProcess | $$$$
2025-10-27 16:20:09,378 | INFO | MainProcess | -19
2025-10-27 16:20:09,378 | INFO | MainProcess | $$$$
2025-10-27 16:20:09,378 | INFO | MainProcess | Time taken for I-ash85.mtx.rnd with k = 67: 1857.5040502548218 seconds
2025-10-27 16:20:09,378 | INFO | MainProcess | Maximum width before timeout for I-ash85.mtx.rnd is 19
2025-10-27 16:20:09,378 | INFO | MainProcess | time out
2025-10-27 16:20:09,467 | INFO | Process-31 | Number of variables: 18302
2025-10-27 16:20:09,467 | INFO | Process-31 | Number of clauses: 104532
2025-10-27 16:20:09,520 | INFO | Process-31 | CNF written to cnf/v2/J_n100_k56/J_n100_k56_w17.cnf
2025-10-27 16:20:09,521 | INFO | Process-31 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/J_n100_k56/J_n100_k56_w17.cnf
2025-10-27 16:20:09,645 | INFO | Process-31 | [PAINLESS] status=SAT rc=10 time=0.12s
2025-10-27 16:20:09,646 | RESULT | Process-31 | [PAINLESS] result: status=SAT time=0.12s rc=10
2025-10-27 16:20:09,646 | RESULT | Process-31 | [PAINLESS] Shortcut: SAT at width=17
2025-10-27 16:20:09,647 | RESULT | Process-31 | Time taken: 0.25539183616638184 seconds
2025-10-27 16:20:09,656 | INFO | MainProcess | Found a solution 17
2025-10-27 16:20:09,656 | INFO | MainProcess | [Test k=56, w=17] Time: 0.27 seconds
2025-10-27 16:20:09,736 | INFO | Process-32 | Number of variables: 18302
2025-10-27 16:20:09,737 | INFO | Process-32 | Number of clauses: 105509
2025-10-27 16:20:09,789 | INFO | Process-32 | CNF written to cnf/v2/J_n100_k56/J_n100_k56_w18.cnf
2025-10-27 16:20:09,793 | INFO | Process-32 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/J_n100_k56/J_n100_k56_w18.cnf
2025-10-27 16:20:09,937 | INFO | Process-32 | [PAINLESS] status=SAT rc=10 time=0.14s
2025-10-27 16:20:09,937 | RESULT | Process-32 | [PAINLESS] result: status=SAT time=0.14s rc=10
2025-10-27 16:20:09,937 | RESULT | Process-32 | [PAINLESS] Shortcut: SAT at width=18
2025-10-27 16:20:09,938 | RESULT | Process-32 | Time taken: 0.2793595790863037 seconds
2025-10-27 16:20:09,944 | INFO | MainProcess | Found a solution 18
2025-10-27 16:20:09,945 | INFO | MainProcess | [Test k=56, w=18] Time: 0.29 seconds
2025-10-27 16:20:10,023 | INFO | Process-33 | Number of variables: 18302
2025-10-27 16:20:10,024 | INFO | Process-33 | Number of clauses: 106458
2025-10-27 16:20:10,084 | INFO | Process-33 | CNF written to cnf/v2/J_n100_k56/J_n100_k56_w19.cnf
2025-10-27 16:20:10,084 | INFO | Process-33 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/J_n100_k56/J_n100_k56_w19.cnf
2025-10-27 16:20:10,205 | INFO | Process-33 | [PAINLESS] status=SAT rc=10 time=0.12s
2025-10-27 16:20:10,205 | RESULT | Process-33 | [PAINLESS] result: status=SAT time=0.12s rc=10
2025-10-27 16:20:10,206 | RESULT | Process-33 | [PAINLESS] Shortcut: SAT at width=19
2025-10-27 16:20:10,206 | RESULT | Process-33 | Time taken: 0.2592763900756836 seconds
2025-10-27 16:20:10,213 | INFO | MainProcess | Found a solution 19
2025-10-27 16:20:10,213 | INFO | MainProcess | [Test k=56, w=19] Time: 0.27 seconds
2025-10-27 16:20:10,289 | INFO | Process-34 | Number of variables: 18302
2025-10-27 16:20:10,293 | INFO | Process-34 | Number of clauses: 107351
2025-10-27 16:20:10,349 | INFO | Process-34 | CNF written to cnf/v2/J_n100_k56/J_n100_k56_w20.cnf
2025-10-27 16:20:10,349 | INFO | Process-34 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/J_n100_k56/J_n100_k56_w20.cnf
2025-10-27 16:20:10,479 | INFO | Process-34 | [PAINLESS] status=SAT rc=10 time=0.13s
2025-10-27 16:20:10,479 | RESULT | Process-34 | [PAINLESS] result: status=SAT time=0.13s rc=10
2025-10-27 16:20:10,479 | RESULT | Process-34 | [PAINLESS] Shortcut: SAT at width=20
2025-10-27 16:20:10,479 | RESULT | Process-34 | Time taken: 0.26410484313964844 seconds
2025-10-27 16:20:10,487 | INFO | MainProcess | Found a solution 20
2025-10-27 16:20:10,487 | INFO | MainProcess | [Test k=56, w=20] Time: 0.27 seconds
2025-10-27 16:20:10,563 | INFO | Process-35 | Number of variables: 18302
2025-10-27 16:20:10,564 | INFO | Process-35 | Number of clauses: 108244
2025-10-27 16:20:10,621 | INFO | Process-35 | CNF written to cnf/v2/J_n100_k56/J_n100_k56_w21.cnf
2025-10-27 16:20:10,622 | INFO | Process-35 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/J_n100_k56/J_n100_k56_w21.cnf
2025-10-27 16:20:10,795 | INFO | Process-35 | [PAINLESS] status=SAT rc=10 time=0.17s
2025-10-27 16:20:10,795 | RESULT | Process-35 | [PAINLESS] result: status=SAT time=0.17s rc=10
2025-10-27 16:20:10,796 | RESULT | Process-35 | [PAINLESS] Shortcut: SAT at width=21
2025-10-27 16:20:10,796 | RESULT | Process-35 | Time taken: 0.3069298267364502 seconds
2025-10-27 16:20:10,806 | INFO | MainProcess | Found a solution 21
2025-10-27 16:20:10,806 | INFO | MainProcess | [Test k=56, w=21] Time: 0.32 seconds
2025-10-27 16:20:10,883 | INFO | Process-36 | Number of variables: 18302
2025-10-27 16:20:10,883 | INFO | Process-36 | Number of clauses: 109137
2025-10-27 16:20:10,935 | INFO | Process-36 | CNF written to cnf/v2/J_n100_k56/J_n100_k56_w22.cnf
2025-10-27 16:20:10,935 | INFO | Process-36 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/J_n100_k56/J_n100_k56_w22.cnf
2025-10-27 16:20:23,359 | INFO | Process-36 | [PAINLESS] status=UNSAT rc=20 time=12.42s
2025-10-27 16:20:23,360 | RESULT | Process-36 | [PAINLESS] result: status=UNSAT time=12.42s rc=20
2025-10-27 16:20:23,360 | RESULT | Process-36 | [PAINLESS] Shortcut: UNSAT at width=22
2025-10-27 16:20:23,361 | RESULT | Process-36 | Time taken: 12.552243709564209 seconds
2025-10-27 16:20:23,368 | INFO | MainProcess | No solution found 22
2025-10-27 16:20:23,369 | INFO | MainProcess | [Test k=56, w=22] Time: 12.56 seconds
2025-10-27 16:20:23,370 | INFO | MainProcess | $$$$
2025-10-27 16:20:23,370 | INFO | MainProcess | 21
2025-10-27 16:20:23,371 | INFO | MainProcess | $$$$
2025-10-27 16:20:23,371 | INFO | MainProcess | Time taken for J-nos4.mtx.rnd with k = 56: 13.992793083190918 seconds
2025-10-27 16:20:23,371 | INFO | MainProcess | Maximum width for J-nos4.mtx.rnd is 21
2025-10-27 16:20:23,479 | INFO | Process-37 | Number of variables: 30188
2025-10-27 16:20:23,480 | INFO | Process-37 | Number of clauses: 146848
2025-10-27 16:20:23,550 | INFO | Process-37 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w31.cnf
2025-10-27 16:20:23,551 | INFO | Process-37 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w31.cnf
2025-10-27 16:20:23,713 | INFO | Process-37 | [PAINLESS] status=SAT rc=10 time=0.16s
2025-10-27 16:20:23,714 | RESULT | Process-37 | [PAINLESS] result: status=SAT time=0.16s rc=10
2025-10-27 16:20:23,714 | RESULT | Process-37 | [PAINLESS] Shortcut: SAT at width=31
2025-10-27 16:20:23,715 | RESULT | Process-37 | Time taken: 0.32775402069091797 seconds
2025-10-27 16:20:23,727 | INFO | MainProcess | Found a solution 31
2025-10-27 16:20:23,727 | INFO | MainProcess | [Test k=80, w=31] Time: 0.34 seconds
2025-10-27 16:20:23,823 | INFO | Process-38 | Number of variables: 30188
2025-10-27 16:20:23,823 | INFO | Process-38 | Number of clauses: 147457
2025-10-27 16:20:23,894 | INFO | Process-38 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w32.cnf
2025-10-27 16:20:23,894 | INFO | Process-38 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w32.cnf
2025-10-27 16:20:24,267 | INFO | Process-38 | [PAINLESS] status=SAT rc=10 time=0.37s
2025-10-27 16:20:24,268 | RESULT | Process-38 | [PAINLESS] result: status=SAT time=0.37s rc=10
2025-10-27 16:20:24,268 | RESULT | Process-38 | [PAINLESS] Shortcut: SAT at width=32
2025-10-27 16:20:24,269 | RESULT | Process-38 | Time taken: 0.5394120216369629 seconds
2025-10-27 16:20:24,281 | INFO | MainProcess | Found a solution 32
2025-10-27 16:20:24,281 | INFO | MainProcess | [Test k=80, w=32] Time: 0.55 seconds
2025-10-27 16:20:24,382 | INFO | Process-39 | Number of variables: 30188
2025-10-27 16:20:24,382 | INFO | Process-39 | Number of clauses: 148066
2025-10-27 16:20:24,474 | INFO | Process-39 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w33.cnf
2025-10-27 16:20:24,481 | INFO | Process-39 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w33.cnf
2025-10-27 16:20:24,695 | INFO | Process-39 | [PAINLESS] status=SAT rc=10 time=0.21s
2025-10-27 16:20:24,696 | RESULT | Process-39 | [PAINLESS] result: status=SAT time=0.21s rc=10
2025-10-27 16:20:24,696 | RESULT | Process-39 | [PAINLESS] Shortcut: SAT at width=33
2025-10-27 16:20:24,696 | RESULT | Process-39 | Time taken: 0.41293764114379883 seconds
2025-10-27 16:20:24,705 | INFO | MainProcess | Found a solution 33
2025-10-27 16:20:24,705 | INFO | MainProcess | [Test k=80, w=33] Time: 0.42 seconds
2025-10-27 16:20:24,793 | INFO | Process-40 | Number of variables: 30188
2025-10-27 16:20:24,794 | INFO | Process-40 | Number of clauses: 148675
2025-10-27 16:20:24,863 | INFO | Process-40 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w34.cnf
2025-10-27 16:20:24,864 | INFO | Process-40 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w34.cnf
2025-10-27 16:20:25,071 | INFO | Process-40 | [PAINLESS] status=SAT rc=10 time=0.21s
2025-10-27 16:20:25,071 | RESULT | Process-40 | [PAINLESS] result: status=SAT time=0.21s rc=10
2025-10-27 16:20:25,072 | RESULT | Process-40 | [PAINLESS] Shortcut: SAT at width=34
2025-10-27 16:20:25,072 | RESULT | Process-40 | Time taken: 0.3647606372833252 seconds
2025-10-27 16:20:25,081 | INFO | MainProcess | Found a solution 34
2025-10-27 16:20:25,081 | INFO | MainProcess | [Test k=80, w=34] Time: 0.37 seconds
2025-10-27 16:20:25,169 | INFO | Process-41 | Number of variables: 30188
2025-10-27 16:20:25,169 | INFO | Process-41 | Number of clauses: 149284
2025-10-27 16:20:25,232 | INFO | Process-41 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w35.cnf
2025-10-27 16:20:25,232 | INFO | Process-41 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w35.cnf
2025-10-27 16:20:25,577 | INFO | Process-41 | [PAINLESS] status=SAT rc=10 time=0.34s
2025-10-27 16:20:25,577 | RESULT | Process-41 | [PAINLESS] result: status=SAT time=0.34s rc=10
2025-10-27 16:20:25,577 | RESULT | Process-41 | [PAINLESS] Shortcut: SAT at width=35
2025-10-27 16:20:25,578 | RESULT | Process-41 | Time taken: 0.49488401412963867 seconds
2025-10-27 16:20:25,587 | INFO | MainProcess | Found a solution 35
2025-10-27 16:20:25,587 | INFO | MainProcess | [Test k=80, w=35] Time: 0.51 seconds
2025-10-27 16:20:25,696 | INFO | Process-42 | Number of variables: 30188
2025-10-27 16:20:25,697 | INFO | Process-42 | Number of clauses: 149893
2025-10-27 16:20:25,761 | INFO | Process-42 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w36.cnf
2025-10-27 16:20:25,762 | INFO | Process-42 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w36.cnf
2025-10-27 16:20:27,762 | INFO | Process-42 | [PAINLESS] status=SAT rc=10 time=2.00s
2025-10-27 16:20:27,762 | RESULT | Process-42 | [PAINLESS] result: status=SAT time=2.00s rc=10
2025-10-27 16:20:27,762 | RESULT | Process-42 | [PAINLESS] Shortcut: SAT at width=36
2025-10-27 16:20:27,762 | RESULT | Process-42 | Time taken: 2.1731157302856445 seconds
2025-10-27 16:20:27,772 | INFO | MainProcess | Found a solution 36
2025-10-27 16:20:27,772 | INFO | MainProcess | [Test k=80, w=36] Time: 2.18 seconds
2025-10-27 16:20:27,862 | INFO | Process-43 | Number of variables: 30188
2025-10-27 16:20:27,865 | INFO | Process-43 | Number of clauses: 150502
2025-10-27 16:20:27,942 | INFO | Process-43 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w37.cnf
2025-10-27 16:20:27,943 | INFO | Process-43 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w37.cnf
2025-10-27 16:20:30,321 | INFO | Process-43 | [PAINLESS] status=SAT rc=10 time=2.38s
2025-10-27 16:20:30,321 | RESULT | Process-43 | [PAINLESS] result: status=SAT time=2.38s rc=10
2025-10-27 16:20:30,321 | RESULT | Process-43 | [PAINLESS] Shortcut: SAT at width=37
2025-10-27 16:20:30,321 | RESULT | Process-43 | Time taken: 2.547508716583252 seconds
2025-10-27 16:20:30,331 | INFO | MainProcess | Found a solution 37
2025-10-27 16:20:30,331 | INFO | MainProcess | [Test k=80, w=37] Time: 2.56 seconds
2025-10-27 16:20:30,428 | INFO | Process-44 | Number of variables: 30188
2025-10-27 16:20:30,428 | INFO | Process-44 | Number of clauses: 151111
2025-10-27 16:20:30,498 | INFO | Process-44 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w38.cnf
2025-10-27 16:20:30,498 | INFO | Process-44 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w38.cnf
2025-10-27 16:20:35,119 | INFO | Process-44 | [PAINLESS] status=SAT rc=10 time=4.62s
2025-10-27 16:20:35,119 | RESULT | Process-44 | [PAINLESS] result: status=SAT time=4.62s rc=10
2025-10-27 16:20:35,120 | RESULT | Process-44 | [PAINLESS] Shortcut: SAT at width=38
2025-10-27 16:20:35,120 | RESULT | Process-44 | Time taken: 4.786911487579346 seconds
2025-10-27 16:20:35,130 | INFO | MainProcess | Found a solution 38
2025-10-27 16:20:35,131 | INFO | MainProcess | [Test k=80, w=38] Time: 4.8 seconds
2025-10-27 16:20:35,242 | INFO | Process-45 | Number of variables: 30188
2025-10-27 16:20:35,243 | INFO | Process-45 | Number of clauses: 151720
2025-10-27 16:20:35,316 | INFO | Process-45 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w39.cnf
2025-10-27 16:20:35,317 | INFO | Process-45 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w39.cnf
2025-10-27 16:22:07,938 | INFO | Process-45 | [PAINLESS] status=SAT rc=10 time=92.62s
2025-10-27 16:22:07,938 | RESULT | Process-45 | [PAINLESS] result: status=SAT time=92.62s rc=10
2025-10-27 16:22:07,939 | RESULT | Process-45 | [PAINLESS] Shortcut: SAT at width=39
2025-10-27 16:22:07,939 | RESULT | Process-45 | Time taken: 92.80633544921875 seconds
2025-10-27 16:22:07,950 | INFO | MainProcess | Found a solution 39
2025-10-27 16:22:07,950 | INFO | MainProcess | [Test k=80, w=39] Time: 92.82 seconds
2025-10-27 16:22:08,046 | INFO | Process-46 | Number of variables: 30188
2025-10-27 16:22:08,047 | INFO | Process-46 | Number of clauses: 119523
2025-10-27 16:22:08,129 | INFO | Process-46 | CNF written to cnf/v2/K_n117_k80/K_n117_k80_w40.cnf
2025-10-27 16:22:08,129 | INFO | Process-46 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/K_n117_k80/K_n117_k80_w40.cnf
2025-10-27 16:22:08,368 | INFO | Process-46 | [PAINLESS] status=UNSAT rc=20 time=0.24s
2025-10-27 16:22:08,369 | RESULT | Process-46 | [PAINLESS] result: status=UNSAT time=0.24s rc=20
2025-10-27 16:22:08,369 | RESULT | Process-46 | [PAINLESS] Shortcut: UNSAT at width=40
2025-10-27 16:22:08,369 | RESULT | Process-46 | Time taken: 0.416689395904541 seconds
2025-10-27 16:22:08,379 | INFO | MainProcess | No solution found 40
2025-10-27 16:22:08,379 | INFO | MainProcess | [Test k=80, w=40] Time: 0.43 seconds
2025-10-27 16:22:08,379 | INFO | MainProcess | $$$$
2025-10-27 16:22:08,380 | INFO | MainProcess | 39
2025-10-27 16:22:08,380 | INFO | MainProcess | $$$$
2025-10-27 16:22:08,380 | INFO | MainProcess | Time taken for K-dwt__234.mtx.rnd with k = 80: 105.00866675376892 seconds
2025-10-27 16:22:08,381 | INFO | MainProcess | Maximum width for K-dwt__234.mtx.rnd is 39
2025-10-27 16:22:08,477 | INFO | Process-47 | Number of variables: 23838
2025-10-27 16:22:08,477 | INFO | Process-47 | Number of clauses: 115300
2025-10-27 16:22:08,541 | INFO | Process-47 | CNF written to cnf/v2/L_n118_k62/L_n118_k62_w20.cnf
2025-10-27 16:22:08,542 | INFO | Process-47 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/L_n118_k62/L_n118_k62_w20.cnf
2025-10-27 16:22:08,681 | INFO | Process-47 | [PAINLESS] status=SAT rc=10 time=0.14s
2025-10-27 16:22:08,681 | RESULT | Process-47 | [PAINLESS] result: status=SAT time=0.14s rc=10
2025-10-27 16:22:08,681 | RESULT | Process-47 | [PAINLESS] Shortcut: SAT at width=20
2025-10-27 16:22:08,682 | RESULT | Process-47 | Time taken: 0.28828859329223633 seconds
2025-10-27 16:22:08,691 | INFO | MainProcess | Found a solution 20
2025-10-27 16:22:08,691 | INFO | MainProcess | [Test k=62, w=20] Time: 0.3 seconds
2025-10-27 16:22:08,798 | INFO | Process-48 | Number of variables: 23838
2025-10-27 16:22:08,799 | INFO | Process-48 | Number of clauses: 115997
2025-10-27 16:22:08,857 | INFO | Process-48 | CNF written to cnf/v2/L_n118_k62/L_n118_k62_w21.cnf
2025-10-27 16:22:08,857 | INFO | Process-48 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/L_n118_k62/L_n118_k62_w21.cnf
2025-10-27 16:22:09,009 | INFO | Process-48 | [PAINLESS] status=UNSAT rc=20 time=0.15s
2025-10-27 16:22:09,010 | RESULT | Process-48 | [PAINLESS] result: status=UNSAT time=0.15s rc=20
2025-10-27 16:22:09,010 | RESULT | Process-48 | [PAINLESS] Shortcut: UNSAT at width=21
2025-10-27 16:22:09,010 | RESULT | Process-48 | Time taken: 0.3168296813964844 seconds
2025-10-27 16:22:09,019 | INFO | MainProcess | No solution found 21
2025-10-27 16:22:09,019 | INFO | MainProcess | [Test k=62, w=21] Time: 0.33 seconds
2025-10-27 16:22:09,020 | INFO | MainProcess | $$$$
2025-10-27 16:22:09,020 | INFO | MainProcess | 20
2025-10-27 16:22:09,020 | INFO | MainProcess | $$$$
2025-10-27 16:22:09,020 | INFO | MainProcess | Time taken for L-bcspwr03.mtx.rnd with k = 62: 0.6394479274749756 seconds
2025-10-27 16:22:09,020 | INFO | MainProcess | Maximum width for L-bcspwr03.mtx.rnd is 20
2025-10-27 16:22:12,652 | INFO | Process-49 | Number of variables: 429662
2025-10-27 16:22:12,653 | INFO | Process-49 | Number of clauses: 4113221
2025-10-27 16:22:16,126 | INFO | Process-49 | CNF written to cnf/v2/M_n420_k323/M_n420_k323_w21.cnf
2025-10-27 16:22:16,127 | INFO | Process-49 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/M_n420_k323/M_n420_k323_w21.cnf
2025-10-27 16:22:27,697 | INFO | Process-49 | [PAINLESS] status=SAT rc=10 time=11.57s
2025-10-27 16:22:27,697 | RESULT | Process-49 | [PAINLESS] result: status=SAT time=11.57s rc=10
2025-10-27 16:22:27,697 | RESULT | Process-49 | [PAINLESS] Shortcut: SAT at width=21
2025-10-27 16:22:27,698 | RESULT | Process-49 | Time taken: 18.66072416305542 seconds
2025-10-27 16:22:27,900 | INFO | MainProcess | Found a solution 21
2025-10-27 16:22:27,900 | INFO | MainProcess | [Test k=323, w=21] Time: 18.86 seconds
2025-10-27 16:22:31,391 | INFO | Process-50 | Number of variables: 429662
2025-10-27 16:22:31,391 | INFO | Process-50 | Number of clauses: 4128099
2025-10-27 16:22:33,951 | INFO | Process-50 | CNF written to cnf/v2/M_n420_k323/M_n420_k323_w22.cnf
2025-10-27 16:22:33,952 | INFO | Process-50 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/v2/M_n420_k323/M_n420_k323_w22.cnf
2025-10-27 16:22:46,131 | INFO | Process-50 | [PAINLESS] status=SAT rc=10 time=12.18s
2025-10-27 16:22:46,131 | RESULT | Process-50 | [PAINLESS] result: status=SAT time=12.18s rc=10
