2025-10-21 10:28:47,729 | INFO | MainProcess | === Start solve() ===
2025-10-21 10:28:50,136 | INFO | Process-25 | CNF written to cnf/I_n85_k67/I_n85_k67_w15.cnf
2025-10-21 10:28:50,139 | INFO | Process-25 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/I_n85_k67/I_n85_k67_w15.cnf
2025-10-21 10:28:50,244 | INFO | Process-25 | [PAINLESS] status=SAT rc=10 time=0.10s
2025-10-21 10:28:50,244 | RESULT | Process-25 | [PAINLESS] result: status=SAT time=0.10s rc=10
2025-10-21 10:28:50,244 | RESULT | Process-25 | [PAINLESS] Shortcut: SAT at width=15
2025-10-21 10:28:50,245 | RESULT | Process-25 | Time taken: 0.18228483200073242 seconds
2025-10-21 10:28:50,250 | INFO | MainProcess | Found a solution 15
2025-10-21 10:28:50,250 | INFO | MainProcess | [Test k=67, w=15] Time: 0.19 seconds
2025-10-21 10:28:50,284 | INFO | Process-26 | Number of variables: 15302
2025-10-21 10:28:50,285 | INFO | Process-26 | Number of clauses: 80146
2025-10-21 10:28:50,322 | INFO | Process-26 | CNF written to cnf/I_n85_k67/I_n85_k67_w16.cnf
2025-10-21 10:28:50,326 | INFO | Process-26 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/I_n85_k67/I_n85_k67_w16.cnf
2025-10-21 10:28:50,504 | INFO | Process-26 | [PAINLESS] status=SAT rc=10 time=0.18s
2025-10-21 10:28:50,505 | RESULT | Process-26 | [PAINLESS] result: status=SAT time=0.18s rc=10
2025-10-21 10:28:50,505 | RESULT | Process-26 | [PAINLESS] Shortcut: SAT at width=16
2025-10-21 10:28:50,505 | RESULT | Process-26 | Time taken: 0.2532167434692383 seconds
2025-10-21 10:28:50,509 | INFO | MainProcess | Found a solution 16
2025-10-21 10:28:50,510 | INFO | MainProcess | [Test k=67, w=16] Time: 0.26 seconds
2025-10-21 10:28:50,542 | INFO | Process-27 | Number of variables: 14111
2025-10-21 10:28:50,542 | INFO | Process-27 | Number of clauses: 75589
2025-10-21 10:28:50,574 | INFO | Process-27 | CNF written to cnf/I_n85_k67/I_n85_k67_w17.cnf
2025-10-21 10:28:50,577 | INFO | Process-27 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/I_n85_k67/I_n85_k67_w17.cnf
2025-10-21 10:28:50,678 | INFO | Process-27 | [PAINLESS] status=SAT rc=10 time=0.10s
2025-10-21 10:28:50,678 | RESULT | Process-27 | [PAINLESS] result: status=SAT time=0.10s rc=10
2025-10-21 10:28:50,678 | RESULT | Process-27 | [PAINLESS] Shortcut: SAT at width=17
2025-10-21 10:28:50,678 | RESULT | Process-27 | Time taken: 0.16721200942993164 seconds
2025-10-21 10:28:50,683 | INFO | MainProcess | Found a solution 17
2025-10-21 10:28:50,683 | INFO | MainProcess | [Test k=67, w=17] Time: 0.17 seconds
2025-10-21 10:28:50,715 | INFO | Process-28 | Number of variables: 14281
2025-10-21 10:28:50,716 | INFO | Process-28 | Number of clauses: 75390
2025-10-21 10:28:50,747 | INFO | Process-28 | CNF written to cnf/I_n85_k67/I_n85_k67_w18.cnf
2025-10-21 10:28:50,751 | INFO | Process-28 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/I_n85_k67/I_n85_k67_w18.cnf
2025-10-21 10:28:50,880 | INFO | Process-28 | [PAINLESS] status=SAT rc=10 time=0.13s
2025-10-21 10:28:50,880 | RESULT | Process-28 | [PAINLESS] result: status=SAT time=0.13s rc=10
2025-10-21 10:28:50,880 | RESULT | Process-28 | [PAINLESS] Shortcut: SAT at width=18
2025-10-21 10:28:50,881 | RESULT | Process-28 | Time taken: 0.1955275535583496 seconds
2025-10-21 10:28:50,885 | INFO | MainProcess | Found a solution 18
2025-10-21 10:28:50,885 | INFO | MainProcess | [Test k=67, w=18] Time: 0.2 seconds
2025-10-21 10:28:50,919 | INFO | Process-29 | Number of variables: 14451
2025-10-21 10:28:50,919 | INFO | Process-29 | Number of clauses: 75191
2025-10-21 10:28:50,954 | INFO | Process-29 | CNF written to cnf/I_n85_k67/I_n85_k67_w19.cnf
2025-10-21 10:28:50,957 | INFO | Process-29 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/I_n85_k67/I_n85_k67_w19.cnf
2025-10-21 10:29:32,416 | INFO | Process-29 | [PAINLESS] status=SAT rc=10 time=41.46s
2025-10-21 10:29:32,416 | RESULT | Process-29 | [PAINLESS] result: status=SAT time=41.46s rc=10
2025-10-21 10:29:32,416 | RESULT | Process-29 | [PAINLESS] Shortcut: SAT at width=19
2025-10-21 10:29:32,417 | RESULT | Process-29 | Time taken: 41.52937126159668 seconds
2025-10-21 10:29:32,422 | INFO | MainProcess | Found a solution 19
2025-10-21 10:29:32,423 | INFO | MainProcess | [Test k=67, w=19] Time: 41.54 seconds
2025-10-21 10:29:32,456 | INFO | Process-30 | Number of variables: 14621
2025-10-21 10:29:32,456 | INFO | Process-30 | Number of clauses: 74992
2025-10-21 10:29:32,497 | INFO | Process-30 | CNF written to cnf/I_n85_k67/I_n85_k67_w20.cnf
2025-10-21 10:29:32,504 | INFO | Process-30 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/I_n85_k67/I_n85_k67_w20.cnf
2025-10-21 11:01:00,746 | INFO | MainProcess | No solution found 20
2025-10-21 11:01:00,746 | INFO | MainProcess | [Test k=67, w=20] Time: 1888.32 seconds
2025-10-21 11:01:00,746 | INFO | MainProcess | $$$$
2025-10-21 11:01:00,746 | INFO | MainProcess | -19
2025-10-21 11:01:00,746 | INFO | MainProcess | $$$$
2025-10-21 11:01:00,746 | INFO | MainProcess | Time taken for I-ash85.mtx.rnd with k = 67: 1930.6946396827698 seconds
2025-10-21 11:01:00,746 | INFO | MainProcess | Maximum width before timeout for I-ash85.mtx.rnd is 19
2025-10-21 11:01:00,747 | INFO | MainProcess | time out
2025-10-21 11:01:00,787 | INFO | Process-31 | Number of variables: 14401
2025-10-21 11:01:00,787 | INFO | Process-31 | Number of clauses: 71693
2025-10-21 11:01:00,827 | INFO | Process-31 | CNF written to cnf/J_n100_k56/J_n100_k56_w17.cnf
2025-10-21 11:01:00,828 | INFO | Process-31 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/J_n100_k56/J_n100_k56_w17.cnf
2025-10-21 11:01:00,927 | INFO | Process-31 | [PAINLESS] status=SAT rc=10 time=0.10s
2025-10-21 11:01:00,928 | RESULT | Process-31 | [PAINLESS] result: status=SAT time=0.10s rc=10
2025-10-21 11:01:00,928 | RESULT | Process-31 | [PAINLESS] Shortcut: SAT at width=17
2025-10-21 11:01:00,928 | RESULT | Process-31 | Time taken: 0.17160654067993164 seconds
2025-10-21 11:01:00,934 | INFO | MainProcess | Found a solution 17
2025-10-21 11:01:00,934 | INFO | MainProcess | [Test k=56, w=17] Time: 0.18 seconds
2025-10-21 11:01:00,973 | INFO | Process-32 | Number of variables: 14601
2025-10-21 11:01:00,974 | INFO | Process-32 | Number of clauses: 71504
2025-10-21 11:01:01,009 | INFO | Process-32 | CNF written to cnf/J_n100_k56/J_n100_k56_w18.cnf
2025-10-21 11:01:01,010 | INFO | Process-32 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/J_n100_k56/J_n100_k56_w18.cnf
2025-10-21 11:01:01,152 | INFO | Process-32 | [PAINLESS] status=SAT rc=10 time=0.14s
2025-10-21 11:01:01,152 | RESULT | Process-32 | [PAINLESS] result: status=SAT time=0.14s rc=10
2025-10-21 11:01:01,152 | RESULT | Process-32 | [PAINLESS] Shortcut: SAT at width=18
2025-10-21 11:01:01,153 | RESULT | Process-32 | Time taken: 0.2164902687072754 seconds
2025-10-21 11:01:01,158 | INFO | MainProcess | Found a solution 18
2025-10-21 11:01:01,158 | INFO | MainProcess | [Test k=56, w=18] Time: 0.22 seconds
2025-10-21 11:01:01,189 | INFO | Process-33 | Number of variables: 13001
2025-10-21 11:01:01,189 | INFO | Process-33 | Number of clauses: 64863
2025-10-21 11:01:01,223 | INFO | Process-33 | CNF written to cnf/J_n100_k56/J_n100_k56_w19.cnf
2025-10-21 11:01:01,223 | INFO | Process-33 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/J_n100_k56/J_n100_k56_w19.cnf
2025-10-21 11:01:01,309 | INFO | Process-33 | [PAINLESS] status=SAT rc=10 time=0.09s
2025-10-21 11:01:01,309 | RESULT | Process-33 | [PAINLESS] result: status=SAT time=0.09s rc=10
2025-10-21 11:01:01,309 | RESULT | Process-33 | [PAINLESS] Shortcut: SAT at width=19
2025-10-21 11:01:01,310 | RESULT | Process-33 | Time taken: 0.14874911308288574 seconds
2025-10-21 11:01:01,314 | INFO | MainProcess | Found a solution 19
2025-10-21 11:01:01,315 | INFO | MainProcess | [Test k=56, w=19] Time: 0.16 seconds
2025-10-21 11:01:01,344 | INFO | Process-34 | Number of variables: 13101
2025-10-21 11:01:01,345 | INFO | Process-34 | Number of clauses: 64288
2025-10-21 11:01:01,376 | INFO | Process-34 | CNF written to cnf/J_n100_k56/J_n100_k56_w20.cnf
2025-10-21 11:01:01,376 | INFO | Process-34 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/J_n100_k56/J_n100_k56_w20.cnf
2025-10-21 11:01:01,461 | INFO | Process-34 | [PAINLESS] status=SAT rc=10 time=0.08s
2025-10-21 11:01:01,461 | RESULT | Process-34 | [PAINLESS] result: status=SAT time=0.08s rc=10
2025-10-21 11:01:01,462 | RESULT | Process-34 | [PAINLESS] Shortcut: SAT at width=20
2025-10-21 11:01:01,462 | RESULT | Process-34 | Time taken: 0.14493966102600098 seconds
2025-10-21 11:01:01,466 | INFO | MainProcess | Found a solution 20
2025-10-21 11:01:01,467 | INFO | MainProcess | [Test k=56, w=20] Time: 0.15 seconds
2025-10-21 11:01:01,499 | INFO | Process-35 | Number of variables: 13201
2025-10-21 11:01:01,500 | INFO | Process-35 | Number of clauses: 63713
2025-10-21 11:01:01,541 | INFO | Process-35 | CNF written to cnf/J_n100_k56/J_n100_k56_w21.cnf
2025-10-21 11:01:01,542 | INFO | Process-35 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/J_n100_k56/J_n100_k56_w21.cnf
2025-10-21 11:01:01,695 | INFO | Process-35 | [PAINLESS] status=SAT rc=10 time=0.15s
2025-10-21 11:01:01,695 | RESULT | Process-35 | [PAINLESS] result: status=SAT time=0.15s rc=10
2025-10-21 11:01:01,695 | RESULT | Process-35 | [PAINLESS] Shortcut: SAT at width=21
2025-10-21 11:01:01,695 | RESULT | Process-35 | Time taken: 0.22658205032348633 seconds
2025-10-21 11:01:01,701 | INFO | MainProcess | Found a solution 21
2025-10-21 11:01:01,701 | INFO | MainProcess | [Test k=56, w=21] Time: 0.23 seconds
2025-10-21 11:01:01,731 | INFO | Process-36 | Number of variables: 13301
2025-10-21 11:01:01,732 | INFO | Process-36 | Number of clauses: 63138
2025-10-21 11:01:01,768 | INFO | Process-36 | CNF written to cnf/J_n100_k56/J_n100_k56_w22.cnf
2025-10-21 11:01:01,769 | INFO | Process-36 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/J_n100_k56/J_n100_k56_w22.cnf
2025-10-21 11:01:03,319 | INFO | Process-36 | [PAINLESS] status=UNSAT rc=20 time=1.55s
2025-10-21 11:01:03,320 | RESULT | Process-36 | [PAINLESS] result: status=UNSAT time=1.55s rc=20
2025-10-21 11:01:03,320 | RESULT | Process-36 | [PAINLESS] Shortcut: UNSAT at width=22
2025-10-21 11:01:03,320 | RESULT | Process-36 | Time taken: 1.6169219017028809 seconds
2025-10-21 11:01:03,325 | INFO | MainProcess | No solution found 22
2025-10-21 11:01:03,325 | INFO | MainProcess | [Test k=56, w=22] Time: 1.62 seconds
2025-10-21 11:01:03,326 | INFO | MainProcess | $$$$
2025-10-21 11:01:03,326 | INFO | MainProcess | 21
2025-10-21 11:01:03,326 | INFO | MainProcess | $$$$
2025-10-21 11:01:03,326 | INFO | MainProcess | Time taken for J-nos4.mtx.rnd with k = 56: 2.5794594287872314 seconds
2025-10-21 11:01:03,326 | INFO | MainProcess | Maximum width for J-nos4.mtx.rnd is 21
2025-10-21 11:01:03,397 | INFO | Process-37 | Number of variables: 22231
2025-10-21 11:01:03,398 | INFO | Process-37 | Number of clauses: 82178
2025-10-21 11:01:03,444 | INFO | Process-37 | CNF written to cnf/K_n117_k80/K_n117_k80_w31.cnf
2025-10-21 11:01:03,444 | INFO | Process-37 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w31.cnf
2025-10-21 11:01:03,557 | INFO | Process-37 | [PAINLESS] status=SAT rc=10 time=0.11s
2025-10-21 11:01:03,558 | RESULT | Process-37 | [PAINLESS] result: status=SAT time=0.11s rc=10
2025-10-21 11:01:03,558 | RESULT | Process-37 | [PAINLESS] Shortcut: SAT at width=31
2025-10-21 11:01:03,558 | RESULT | Process-37 | Time taken: 0.22016525268554688 seconds
2025-10-21 11:01:03,565 | INFO | MainProcess | Found a solution 31
2025-10-21 11:01:03,565 | INFO | MainProcess | [Test k=80, w=31] Time: 0.23 seconds
2025-10-21 11:01:03,626 | INFO | Process-38 | Number of variables: 22348
2025-10-21 11:01:03,626 | INFO | Process-38 | Number of clauses: 82000
2025-10-21 11:01:03,683 | INFO | Process-38 | CNF written to cnf/K_n117_k80/K_n117_k80_w32.cnf
2025-10-21 11:01:03,684 | INFO | Process-38 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w32.cnf
2025-10-21 11:01:03,895 | INFO | Process-38 | [PAINLESS] status=SAT rc=10 time=0.21s
2025-10-21 11:01:03,896 | RESULT | Process-38 | [PAINLESS] result: status=SAT time=0.21s rc=10
2025-10-21 11:01:03,896 | RESULT | Process-38 | [PAINLESS] Shortcut: SAT at width=32
2025-10-21 11:01:03,897 | RESULT | Process-38 | Time taken: 0.32944202423095703 seconds
2025-10-21 11:01:03,903 | INFO | MainProcess | Found a solution 32
2025-10-21 11:01:03,904 | INFO | MainProcess | [Test k=80, w=32] Time: 0.34 seconds
2025-10-21 11:01:03,963 | INFO | Process-39 | Number of variables: 22465
2025-10-21 11:01:03,963 | INFO | Process-39 | Number of clauses: 81822
2025-10-21 11:01:04,013 | INFO | Process-39 | CNF written to cnf/K_n117_k80/K_n117_k80_w33.cnf
2025-10-21 11:01:04,013 | INFO | Process-39 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w33.cnf
2025-10-21 11:01:04,116 | INFO | Process-39 | [PAINLESS] status=SAT rc=10 time=0.10s
2025-10-21 11:01:04,116 | RESULT | Process-39 | [PAINLESS] result: status=SAT time=0.10s rc=10
2025-10-21 11:01:04,117 | RESULT | Process-39 | [PAINLESS] Shortcut: SAT at width=33
2025-10-21 11:01:04,117 | RESULT | Process-39 | Time taken: 0.2108933925628662 seconds
2025-10-21 11:01:04,124 | INFO | MainProcess | Found a solution 33
2025-10-21 11:01:04,124 | INFO | MainProcess | [Test k=80, w=33] Time: 0.22 seconds
2025-10-21 11:01:04,183 | INFO | Process-40 | Number of variables: 22582
2025-10-21 11:01:04,188 | INFO | Process-40 | Number of clauses: 81644
2025-10-21 11:01:04,240 | INFO | Process-40 | CNF written to cnf/K_n117_k80/K_n117_k80_w34.cnf
2025-10-21 11:01:04,241 | INFO | Process-40 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w34.cnf
2025-10-21 11:01:04,761 | INFO | Process-40 | [PAINLESS] status=SAT rc=10 time=0.52s
2025-10-21 11:01:04,762 | RESULT | Process-40 | [PAINLESS] result: status=SAT time=0.52s rc=10
2025-10-21 11:01:04,762 | RESULT | Process-40 | [PAINLESS] Shortcut: SAT at width=34
2025-10-21 11:01:04,763 | RESULT | Process-40 | Time taken: 0.6363182067871094 seconds
2025-10-21 11:01:04,769 | INFO | MainProcess | Found a solution 34
2025-10-21 11:01:04,770 | INFO | MainProcess | [Test k=80, w=34] Time: 0.64 seconds
2025-10-21 11:01:04,829 | INFO | Process-41 | Number of variables: 22699
2025-10-21 11:01:04,829 | INFO | Process-41 | Number of clauses: 81466
2025-10-21 11:01:04,881 | INFO | Process-41 | CNF written to cnf/K_n117_k80/K_n117_k80_w35.cnf
2025-10-21 11:01:04,881 | INFO | Process-41 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w35.cnf
2025-10-21 11:01:05,760 | INFO | Process-41 | [PAINLESS] status=SAT rc=10 time=0.88s
2025-10-21 11:01:05,760 | RESULT | Process-41 | [PAINLESS] result: status=SAT time=0.88s rc=10
2025-10-21 11:01:05,760 | RESULT | Process-41 | [PAINLESS] Shortcut: SAT at width=35
2025-10-21 11:01:05,760 | RESULT | Process-41 | Time taken: 0.9884674549102783 seconds
2025-10-21 11:01:05,767 | INFO | MainProcess | Found a solution 35
2025-10-21 11:01:05,767 | INFO | MainProcess | [Test k=80, w=35] Time: 1.0 seconds
2025-10-21 11:01:05,829 | INFO | Process-42 | Number of variables: 22816
2025-10-21 11:01:05,830 | INFO | Process-42 | Number of clauses: 81288
2025-10-21 11:01:05,957 | INFO | Process-42 | CNF written to cnf/K_n117_k80/K_n117_k80_w36.cnf
2025-10-21 11:01:05,958 | INFO | Process-42 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w36.cnf
2025-10-21 11:01:06,593 | INFO | Process-42 | [PAINLESS] status=SAT rc=10 time=0.64s
2025-10-21 11:01:06,594 | RESULT | Process-42 | [PAINLESS] result: status=SAT time=0.64s rc=10
2025-10-21 11:01:06,594 | RESULT | Process-42 | [PAINLESS] Shortcut: SAT at width=36
2025-10-21 11:01:06,594 | RESULT | Process-42 | Time taken: 0.824880838394165 seconds
2025-10-21 11:01:06,601 | INFO | MainProcess | Found a solution 36
2025-10-21 11:01:06,601 | INFO | MainProcess | [Test k=80, w=36] Time: 0.83 seconds
2025-10-21 11:01:06,662 | INFO | Process-43 | Number of variables: 22933
2025-10-21 11:01:06,663 | INFO | Process-43 | Number of clauses: 81110
2025-10-21 11:01:06,709 | INFO | Process-43 | CNF written to cnf/K_n117_k80/K_n117_k80_w37.cnf
2025-10-21 11:01:06,713 | INFO | Process-43 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w37.cnf
2025-10-21 11:01:49,128 | INFO | Process-43 | [PAINLESS] status=SAT rc=10 time=42.42s
2025-10-21 11:01:49,128 | RESULT | Process-43 | [PAINLESS] result: status=SAT time=42.42s rc=10
2025-10-21 11:01:49,129 | RESULT | Process-43 | [PAINLESS] Shortcut: SAT at width=37
2025-10-21 11:01:49,129 | RESULT | Process-43 | Time taken: 42.525485038757324 seconds
2025-10-21 11:01:49,135 | INFO | MainProcess | Found a solution 37
2025-10-21 11:01:49,135 | INFO | MainProcess | [Test k=80, w=37] Time: 42.53 seconds
2025-10-21 11:01:49,210 | INFO | Process-44 | Number of variables: 23050
2025-10-21 11:01:49,210 | INFO | Process-44 | Number of clauses: 80932
2025-10-21 11:01:49,258 | INFO | Process-44 | CNF written to cnf/K_n117_k80/K_n117_k80_w38.cnf
2025-10-21 11:01:49,259 | INFO | Process-44 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w38.cnf
2025-10-21 11:02:02,232 | INFO | Process-44 | [PAINLESS] status=SAT rc=10 time=12.97s
2025-10-21 11:02:02,233 | RESULT | Process-44 | [PAINLESS] result: status=SAT time=12.97s rc=10
2025-10-21 11:02:02,233 | RESULT | Process-44 | [PAINLESS] Shortcut: SAT at width=38
2025-10-21 11:02:02,234 | RESULT | Process-44 | Time taken: 13.096387147903442 seconds
2025-10-21 11:02:02,241 | INFO | MainProcess | Found a solution 38
2025-10-21 11:02:02,242 | INFO | MainProcess | [Test k=80, w=38] Time: 13.11 seconds
2025-10-21 11:02:02,304 | INFO | Process-45 | Number of variables: 23167
2025-10-21 11:02:02,304 | INFO | Process-45 | Number of clauses: 80754
2025-10-21 11:02:02,353 | INFO | Process-45 | CNF written to cnf/K_n117_k80/K_n117_k80_w39.cnf
2025-10-21 11:02:02,353 | INFO | Process-45 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w39.cnf
2025-10-21 11:08:27,517 | INFO | Process-45 | [PAINLESS] status=SAT rc=10 time=385.16s
2025-10-21 11:08:27,518 | RESULT | Process-45 | [PAINLESS] result: status=SAT time=385.16s rc=10
2025-10-21 11:08:27,518 | RESULT | Process-45 | [PAINLESS] Shortcut: SAT at width=39
2025-10-21 11:08:27,518 | RESULT | Process-45 | Time taken: 385.27437019348145 seconds
2025-10-21 11:08:27,528 | INFO | MainProcess | Found a solution 39
2025-10-21 11:08:27,528 | INFO | MainProcess | [Test k=80, w=39] Time: 385.29 seconds
2025-10-21 11:08:27,562 | INFO | Process-46 | Number of variables: 18721
2025-10-21 11:08:27,562 | INFO | Process-46 | Number of clauses: 45956
2025-10-21 11:08:27,598 | INFO | Process-46 | CNF written to cnf/K_n117_k80/K_n117_k80_w40.cnf
2025-10-21 11:08:27,598 | INFO | Process-46 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/K_n117_k80/K_n117_k80_w40.cnf
2025-10-21 11:08:27,688 | INFO | Process-46 | [PAINLESS] status=UNSAT rc=20 time=0.09s
2025-10-21 11:08:27,688 | RESULT | Process-46 | [PAINLESS] result: status=UNSAT time=0.09s rc=20
2025-10-21 11:08:27,688 | RESULT | Process-46 | [PAINLESS] Shortcut: UNSAT at width=40
2025-10-21 11:08:27,688 | RESULT | Process-46 | Time taken: 0.15745878219604492 seconds
2025-10-21 11:08:27,694 | INFO | MainProcess | No solution found 40
2025-10-21 11:08:27,694 | INFO | MainProcess | [Test k=80, w=40] Time: 0.16 seconds
2025-10-21 11:08:27,694 | INFO | MainProcess | $$$$
2025-10-21 11:08:27,694 | INFO | MainProcess | 39
2025-10-21 11:08:27,694 | INFO | MainProcess | $$$$
2025-10-21 11:08:27,694 | INFO | MainProcess | Time taken for K-dwt__234.mtx.rnd with k = 80: 444.36812257766724 seconds
2025-10-21 11:08:27,695 | INFO | MainProcess | Maximum width for K-dwt__234.mtx.rnd is 39
2025-10-21 11:08:27,740 | INFO | Process-47 | Number of variables: 19117
2025-10-21 11:08:27,740 | INFO | Process-47 | Number of clauses: 75423
2025-10-21 11:08:27,785 | INFO | Process-47 | CNF written to cnf/L_n118_k62/L_n118_k62_w20.cnf
2025-10-21 11:08:27,786 | INFO | Process-47 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/L_n118_k62/L_n118_k62_w20.cnf
2025-10-21 11:08:27,887 | INFO | Process-47 | [PAINLESS] status=SAT rc=10 time=0.10s
2025-10-21 11:08:27,888 | RESULT | Process-47 | [PAINLESS] result: status=SAT time=0.10s rc=10
2025-10-21 11:08:27,888 | RESULT | Process-47 | [PAINLESS] Shortcut: SAT at width=20
2025-10-21 11:08:27,888 | RESULT | Process-47 | Time taken: 0.18238067626953125 seconds
2025-10-21 11:08:27,895 | INFO | MainProcess | Found a solution 20
2025-10-21 11:08:27,895 | INFO | MainProcess | [Test k=62, w=20] Time: 0.19 seconds
2025-10-21 11:08:27,930 | INFO | Process-48 | Number of variables: 16993
2025-10-21 11:08:27,930 | INFO | Process-48 | Number of clauses: 66770
2025-10-21 11:08:27,969 | INFO | Process-48 | CNF written to cnf/L_n118_k62/L_n118_k62_w21.cnf
2025-10-21 11:08:27,970 | INFO | Process-48 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/L_n118_k62/L_n118_k62_w21.cnf
2025-10-21 11:08:28,066 | INFO | Process-48 | [PAINLESS] status=UNSAT rc=20 time=0.10s
2025-10-21 11:08:28,067 | RESULT | Process-48 | [PAINLESS] result: status=UNSAT time=0.10s rc=20
2025-10-21 11:08:28,067 | RESULT | Process-48 | [PAINLESS] Shortcut: UNSAT at width=21
2025-10-21 11:08:28,068 | RESULT | Process-48 | Time taken: 0.17041873931884766 seconds
2025-10-21 11:08:28,074 | INFO | MainProcess | No solution found 21
2025-10-21 11:08:28,074 | INFO | MainProcess | [Test k=62, w=21] Time: 0.18 seconds
2025-10-21 11:08:28,075 | INFO | MainProcess | $$$$
2025-10-21 11:08:28,075 | INFO | MainProcess | 20
2025-10-21 11:08:28,075 | INFO | MainProcess | $$$$
2025-10-21 11:08:28,075 | INFO | MainProcess | Time taken for L-bcspwr03.mtx.rnd with k = 62: 0.38031601905822754 seconds
2025-10-21 11:08:28,075 | INFO | MainProcess | Maximum width for L-bcspwr03.mtx.rnd is 20
2025-10-21 11:08:34,219 | INFO | Process-49 | Number of variables: 391862
2025-10-21 11:08:34,220 | INFO | Process-49 | Number of clauses: 5345519
2025-10-21 11:08:36,649 | INFO | Process-49 | CNF written to cnf/M_n420_k323/M_n420_k323_w21.cnf
2025-10-21 11:08:36,650 | INFO | Process-49 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w21.cnf
2025-10-21 11:08:44,866 | INFO | Process-49 | [PAINLESS] status=SAT rc=10 time=8.22s
2025-10-21 11:08:44,866 | RESULT | Process-49 | [PAINLESS] result: status=SAT time=8.22s rc=10
2025-10-21 11:08:44,866 | RESULT | Process-49 | [PAINLESS] Shortcut: SAT at width=21
2025-10-21 11:08:44,866 | RESULT | Process-49 | Time taken: 16.778015851974487 seconds
2025-10-21 11:08:45,157 | INFO | MainProcess | Found a solution 21
2025-10-21 11:08:45,157 | INFO | MainProcess | [Test k=323, w=21] Time: 17.07 seconds
2025-10-21 11:08:48,561 | INFO | Process-50 | Number of variables: 388922
2025-10-21 11:08:48,562 | INFO | Process-50 | Number of clauses: 5330497
2025-10-21 11:08:51,083 | INFO | Process-50 | CNF written to cnf/M_n420_k323/M_n420_k323_w22.cnf
2025-10-21 11:08:51,084 | INFO | Process-50 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk -no-model cnf/M_n420_k323/M_n420_k323_w22.cnf
2025-10-21 11:08:58,838 | INFO | Process-50 | [PAINLESS] status=SAT rc=10 time=7.75s
2025-10-21 11:08:58,838 | RESULT | Process-50 | [PAINLESS] result: status=SAT time=7.75s rc=10
2025-10-21 11:08:58,838 | RESULT | Process-50 | [PAINLESS] Shortcut: SAT at width=22
2025-10-21 11:08:58,839 | RESULT | Process-50 | Time taken: 13.67908763885498 seconds
2025-10-21 11:08:59,135 | INFO | MainProcess | Found a solution 22
2025-10-21 11:08:59,135 | INFO | MainProcess | [Test k=323, w=22] Time: 13.98 seconds
2025-10-21 11:09:02,580 | INFO | Process-51 | Number of variables: 394382
2025-10-21 11:09:02,580 | INFO | Process-51 | Number of clauses: 5337435
2025-10-21 11:09:05,198 | INFO | Process-51 | CNF written to cnf/M_n420_k323/M_n420_k323_w23.cnf
